Category,Location,Name,Business Status,Formatted Address,Place ID,Phone Number,International Phone Number,Opening Hours,Website,Delivery,Curbside Pickup,Price Level,Rating,Reviews,User Ratings Total
beauty_salon,"Mexico City, Mexico",BEAUTY PLAZA,OPERATIONAL,"Calle de Venustiano Carranza 155, Local C.esquina, Jesús María, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06080 Ciudad de México, CDMX, Mexico",ChIJt4bRhMv-0YURGgTkpdIEfeg,N/A,N/A,"['Monday: 9:30\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20093:00\u202fPM']",N/A,True,N/A,N/A,4.2,"[{'name': 'places/ChIJt4bRhMv-0YURGgTkpdIEfeg/reviews/ChdDSUhNMG9nS0VJQ0FnSUNUblp6NjV3RRAB', 'relativePublishTimeDescription': '10 months ago', 'rating': 5, 'text': {'text': 'Great prices for a wide variety of brands.', 'languageCode': 'en'}, 'originalText': {'text': 'Great prices for a wide variety of brands.', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Muzi Lugozi', 'uri': 'https://www.google.com/maps/contrib/108201149773402558184/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjVbI--cmiAjlo7ztc8NU-0_01QrsuOzMlWsBUG2VLV6LkPtByA=s128-c0x00000000-cc-rp-mo-ba4'}, 'publishTime': '2024-05-18T01:08:47.996874Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNUblp6NjV3RRAB&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNUblp6NjV3RRAB!2m1!1s0x85d1fecb84d186b7:0xe87d04d2a5e4041a'}, {'name': 'places/ChIJt4bRhMv-0YURGgTkpdIEfeg/reviews/ChdDSUhNMG9nS0VJQ0FnSUNscm9YNHdRRRAB', 'relativePublishTimeDescription': 'a year ago', 'rating': 5, 'text': {'text': 'C hh', 'languageCode': 'en'}, 'originalText': {'text': 'C hh', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Guadalupe Montserrat Velazquez Martinez', 'uri': 'https://www.google.com/maps/contrib/100768775706264203665/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjXWOj5Dc1OYgx8tg7RQ-_CyezA1SYFwapGtuJ7n4N-l9F19RCds=s128-c0x00000000-cc-rp-mo'}, 'publishTime': '2023-11-18T20:23:39.768833Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNscm9YNHdRRRAB&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNscm9YNHdRRRAB!2m1!1s0x85d1fecb84d186b7:0xe87d04d2a5e4041a'}, {'name': 'places/ChIJt4bRhMv-0YURGgTkpdIEfeg/reviews/ChdDSUhNMG9nS0VJQ0FnSURLaXNyd3VBRRAB', 'relativePublishTimeDescription': '3 years ago', 'rating': 5, 'text': {'text': 'Excellent prices', 'languageCode': 'en'}, 'originalText': {'text': 'Excellent prices', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'René Serrano', 'uri': 'https://www.google.com/maps/contrib/109576501429929487672/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjXAC7m-y5NPi9fbi7se4aygliHtvhfZ_aZkhHi4jmQyRJxTmzgFiA=s128-c0x00000000-cc-rp-mo-ba5'}, 'publishTime': '2021-05-06T22:50:22.883089Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURLaXNyd3VBRRAB&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURLaXNyd3VBRRAB!2m1!1s0x85d1fecb84d186b7:0xe87d04d2a5e4041a'}, {'name': 'places/ChIJt4bRhMv-0YURGgTkpdIEfeg/reviews/ChZDSUhNMG9nS0VJQ0FnSURxMW82d05BEAE', 'relativePublishTimeDescription': '3 years ago', 'rating': 5, 'text': {'text': 'Ok', 'languageCode': 'en'}, 'originalText': {'text': 'Ok', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Rodrigo', 'uri': 'https://www.google.com/maps/contrib/100556199431224519931/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjXliVaiVUAuUaSInnCIUlbLg5gfHOrDb5kvVnidVJhEOUMz8lpp=s128-c0x00000000-cc-rp-mo-ba4'}, 'publishTime': '2021-07-07T21:02:37.813886Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURxMW82d05BEAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURxMW82d05BEAE!2m1!1s0x85d1fecb84d186b7:0xe87d04d2a5e4041a'}, {'name': 'places/ChIJt4bRhMv-0YURGgTkpdIEfeg/reviews/ChZDSUhNMG9nS0VJQ0FnSUNHME16YlBBEAE', 'relativePublishTimeDescription': '3 years ago', 'rating': 5, 'text': {'text': '10/10', 'languageCode': 'en'}, 'originalText': {'text': '10/10', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Adryanna Saavedra', 'uri': 'https://www.google.com/maps/contrib/108385144492543492104/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocKDDqqIcvwgIf4cnZvin1fzFXaNHPQ32QtB_qwtbCBUpO44LQ=s128-c0x00000000-cc-rp-mo-ba4'}, 'publishTime': '2021-10-17T19:05:18.242203Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNHME16YlBBEAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNHME16YlBBEAE!2m1!1s0x85d1fecb84d186b7:0xe87d04d2a5e4041a'}]",2887
beauty_salon,"Mexico City, Mexico",Caalfra - Bet,OPERATIONAL,"Circunvalación 405, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06060 Ciudad de México, CDMX, Mexico",ChIJS5e_O8r-0YUR7PoPH8p7VqA,N/A,+52 55 5542 2479,"['Monday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']",https://www.caalfrabet.com.mx/,True,N/A,N/A,4.4,"[{'name': 'places/ChIJS5e_O8r-0YUR7PoPH8p7VqA/reviews/ChZDSUhNMG9nS0VJQ0FnSURNNWVEb0JBEAE', 'relativePublishTimeDescription': '5 years ago', 'rating': 5, 'text': {'text': 'I highly recommend this place !! They have hundreds of natural products to treat lots of things. Their  customer service is good even though they have lots of customers all the time', 'languageCode': 'en'}, 'originalText': {'text': 'I highly recommend this place !! They have hundreds of natural products to treat lots of things. Their  customer service is good even though they have lots of customers all the time', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Cin Sanchez', 'uri': 'https://www.google.com/maps/contrib/111608932540917060965/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocLlInzDGhsi6ESi3w5CZOll8mD66UVsxsaYa9fAtCFPI9iL_A=s128-c0x00000000-cc-rp-mo-ba4'}, 'publishTime': '2020-01-06T05:54:40.250291Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURNNWVEb0JBEAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURNNWVEb0JBEAE!2m1!1s0x85d1feca3bbf974b:0xa0567bca1f0ffaec'}, {'name': 'places/ChIJS5e_O8r-0YUR7PoPH8p7VqA/reviews/ChdDSUhNMG9nS0VJQ0FnSURDNjZIampRRRAB', 'relativePublishTimeDescription': '4 years ago', 'rating': 4, 'text': {'text': 'They have everything for your health', 'languageCode': 'en'}, 'originalText': {'text': 'They have everything for your health', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Alex Orozco', 'uri': 'https://www.google.com/maps/contrib/104504367414746946622/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocIUK_MEPqFz0APJkb0BWY3sAyPSBWiFExclEqt2B5g1REw99g=s128-c0x00000000-cc-rp-mo'}, 'publishTime': '2020-10-12T14:41:37.118394Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURDNjZIampRRRAB&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURDNjZIampRRRAB!2m1!1s0x85d1feca3bbf974b:0xa0567bca1f0ffaec'}, {'name': 'places/ChIJS5e_O8r-0YUR7PoPH8p7VqA/reviews/ChZDSUhNMG9nS0VJQ0FnSURGN09QU1Z3EAE', 'relativePublishTimeDescription': 'a year ago', 'rating': 3, 'text': {'text': 'M n. .', 'languageCode': 'en'}, 'originalText': {'text': 'M n. .', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Gonzo6855', 'uri': 'https://www.google.com/maps/contrib/112218872658104550969/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocJKs_Cf5xcw8pj4oeSwG1Hp6a6etqSIqQIN5DG5Bpd1FrjuWQ=s128-c0x00000000-cc-rp-mo'}, 'publishTime': '2023-11-04T22:20:24.803916Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURGN09QU1Z3EAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURGN09QU1Z3EAE!2m1!1s0x85d1feca3bbf974b:0xa0567bca1f0ffaec'}, {'name': 'places/ChIJS5e_O8r-0YUR7PoPH8p7VqA/reviews/ChdDSUhNMG9nS0VJQ0FnSURBcHZlNDR3RRAB', 'relativePublishTimeDescription': '6 years ago', 'rating': 2, 'text': {'text': 'Too crowded', 'languageCode': 'en'}, 'originalText': {'text': 'Too crowded', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Rovis Beristain', 'uri': 'https://www.google.com/maps/contrib/104363929947040346518/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a/ACg8ocKn1ikxV6dAJW56oRpmph-3kuBBXsrE6cQmKTXOz30OGw2tnac=s128-c0x00000000-cc-rp-mo-ba5'}, 'publishTime': '2018-05-22T15:19:24.937Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURBcHZlNDR3RRAB&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURBcHZlNDR3RRAB!2m1!1s0x85d1feca3bbf974b:0xa0567bca1f0ffaec'}, {'name': 'places/ChIJS5e_O8r-0YUR7PoPH8p7VqA/reviews/ChZDSUhNMG9nS0VJQ0FnSUNLN0xUc2J3EAE', 'relativePublishTimeDescription': '3 years ago', 'rating': 5, 'text': {'text': 'Super', 'languageCode': 'en'}, 'originalText': {'text': 'Super', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Gloria Andrea Alfaro Lopez', 'uri': 'https://www.google.com/maps/contrib/117465467902141575121/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjWlUDjZf3w-OFIoIbUJMH03IfqH2aUCm97SZjzHYoLGIXmXLwcnAQ=s128-c0x00000000-cc-rp-mo-ba2'}, 'publishTime': '2021-03-30T04:41:26.400456Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNLN0xUc2J3EAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNLN0xUc2J3EAE!2m1!1s0x85d1feca3bbf974b:0xa0567bca1f0ffaec'}]",1397
beauty_salon,"Mexico City, Mexico",DreadLocks Mexico Studio,OPERATIONAL,"C. Soto 122, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX, Mexico",ChIJHzEEG9b40YURgjiuLXNVNpI,N/A,+52 55 4373 9223,"['Monday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']",http://www.facebook.com/DreadLocksDf,N/A,N/A,N/A,4.4,"[{'name': 'places/ChIJHzEEG9b40YURgjiuLXNVNpI/reviews/ChZDSUhNMG9nS0VJQ0FnSUNTbGN2YVZnEAE', 'relativePublishTimeDescription': '4 years ago', 'rating': 1, 'text': {'text': ""Don't respond to messages. I tried texting them on Facebook message and also on Whatsapp several times but I just got blue ticks. I have locs and was hoping to get them retwisted. I guess that's not happening"", 'languageCode': 'en'}, 'originalText': {'text': ""Don't respond to messages. I tried texting them on Facebook message and also on Whatsapp several times but I just got blue ticks. I have locs and was hoping to get them retwisted. I guess that's not happening"", 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Hannah Masila', 'uri': 'https://www.google.com/maps/contrib/114398226742233929918/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjXIADb7vdt8Yv94VcsBmSo1OLwUTN6pFe4BlyJBDPJ29_LDk1lYZQ=s128-c0x00000000-cc-rp-mo-ba4'}, 'publishTime': '2020-12-16T22:18:50.379810Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNTbGN2YVZnEAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNTbGN2YVZnEAE!2m1!1s0x85d1f8d61b04311f:0x923655732dae3882'}, {'name': 'places/ChIJHzEEG9b40YURgjiuLXNVNpI/reviews/ChdDSUhNMG9nS0VJQ0FnSUM4d3BmZThnRRAB', 'relativePublishTimeDescription': '4 years ago', 'rating': 5, 'text': {'text': 'Super fast and super good! I had 3 dreadlocks (they used my own hair as extension) done in 30 minutes. Gracias chichos!!', 'languageCode': 'en'}, 'originalText': {'text': 'Super fast and super good! I had 3 dreadlocks (they used my own hair as extension) done in 30 minutes. Gracias chichos!!', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Alessandro Masi', 'uri': 'https://www.google.com/maps/contrib/109631187234930596427/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjULROZbtzyuwVbO_3j7Xpo2qVnrXB1glJj9UBuDHvouSuEltJ-KkQ=s128-c0x00000000-cc-rp-mo-ba3'}, 'publishTime': '2020-06-28T13:54:55.378376Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUM4d3BmZThnRRAB&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUM4d3BmZThnRRAB!2m1!1s0x85d1f8d61b04311f:0x923655732dae3882'}, {'name': 'places/ChIJHzEEG9b40YURgjiuLXNVNpI/reviews/ChZDSUhNMG9nS0VJQ0FnSURVczQzbGZREAE', 'relativePublishTimeDescription': '5 years ago', 'rating': 5, 'text': {'text': 'Fast service and awesome price/work! Highly recommend 🍻', 'languageCode': 'en'}, 'originalText': {'text': 'Fast service and awesome price/work! Highly recommend 🍻', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Straus Judd', 'uri': 'https://www.google.com/maps/contrib/118224748170751398791/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjUacGx1eYaxf0obuhTYTICm-RYXjUqb5Yo8fMmGMa5KOxlo6-Bo=s128-c0x00000000-cc-rp-mo'}, 'publishTime': '2019-09-03T17:44:56.327915Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURVczQzbGZREAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURVczQzbGZREAE!2m1!1s0x85d1f8d61b04311f:0x923655732dae3882'}, {'name': 'places/ChIJHzEEG9b40YURgjiuLXNVNpI/reviews/ChdDSUhNMG9nS0VJQ0FnSUNTcUxlMW5nRRAB', 'relativePublishTimeDescription': '4 years ago', 'rating': 2, 'text': {'text': ""Didn't respond to 3 messages. I am black and was hoping to get my locs retwisted"", 'languageCode': 'en'}, 'originalText': {'text': ""Didn't respond to 3 messages. I am black and was hoping to get my locs retwisted"", 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Justin Brown', 'uri': 'https://www.google.com/maps/contrib/118143071661631889203/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjXJGZZxxCMe6IFJJppBP74szpQT_N9xw0zymPig7sXNsF1k0Rr8FA=s128-c0x00000000-cc-rp-mo-ba4'}, 'publishTime': '2020-12-14T13:18:37.388110Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNTcUxlMW5nRRAB&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNTcUxlMW5nRRAB!2m1!1s0x85d1f8d61b04311f:0x923655732dae3882'}, {'name': 'places/ChIJHzEEG9b40YURgjiuLXNVNpI/reviews/ChZDSUhNMG9nS0VJQ0FnSUNRaTRlZ1d3EAE', 'relativePublishTimeDescription': '7 years ago', 'rating': 5, 'text': {'text': 'Amazing place to get your dreadlocks done, amazing environment, good vibes and a good reason to become a rastaman', 'languageCode': 'en'}, 'originalText': {'text': 'Amazing place to get your dreadlocks done, amazing environment, good vibes and a good reason to become a rastaman', 'languageCode': 'en'}, 'authorAttribution': {'displayName': 'Tracopk Tellez', 'uri': 'https://www.google.com/maps/contrib/107167828858277521516/reviews', 'photoUri': 'https://lh3.googleusercontent.com/a-/ALV-UjU7u8kvN5SwgQ07jMnDsK4fMWfByFsqQPnlHQIHJ5N5ZHO1s6ZpUg=s128-c0x00000000-cc-rp-mo-ba2'}, 'publishTime': '2017-09-06T23:51:33.163Z', 'flagContentUri': 'https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNRaTRlZ1d3EAE&d=17924085&t=1', 'googleMapsUri': 'https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNRaTRlZ1d3EAE!2m1!1s0x85d1f8d61b04311f:0x923655732dae3882'}]",333
